object1,0,288,001E4F2D,0,1,1,4294967295,0,0
object1,32,288,000A5810,0,1,1,4294967295,0,0
object1,64,288,00204D08,0,1,1,4294967295,0,0
object1,96,288,00133474,0,1,1,4294967295,0,0
object1,128,288,00032AC2,0,1,1,4294967295,0,0
object1,160,288,00225CD9,0,1,1,4294967295,0,0
object1,192,288,0013ECE5,0,1,1,4294967295,0,0
object1,224,288,0026E91A,0,1,1,4294967295,0,0
object1,256,288,00330D54,0,1,1,4294967295,0,0
object1,288,288,0029DA05,0,1,1,4294967295,0,0
object1,320,288,00209206,0,1,1,4294967295,0,0
object1,352,288,003C2E96,0,1,1,4294967295,0,0
object1,384,288,002476EA,0,1,1,4294967295,0,0
object1,416,288,00012722,0,1,1,4294967295,0,0
object1,448,288,00195CA9,0,1,1,4294967295,0,0
object1,480,288,0017FA72,0,1,1,4294967295,0,0
object1,512,288,0018D166,0,1,1,4294967295,0,0
object1,544,288,0021AC3F,0,1,1,4294967295,0,0
object1,576,288,000AEA36,0,1,1,4294967295,0,0
object1,608,288,001A6087,0,1,1,4294967295,0,0
object1,0,320,0002A542,0,1,1,4294967295,0,0
object1,32,320,001D6021,0,1,1,4294967295,0,0
object1,64,320,002D1C65,0,1,1,4294967295,0,0
object1,96,320,0012774D,0,1,1,4294967295,0,0
object1,128,320,003C646C,0,1,1,4294967295,0,0
object1,160,320,002A7C8C,0,1,1,4294967295,0,0
object1,192,320,000002FF,0,1,1,4294967295,0,0
object1,224,320,0030E95B,0,1,1,4294967295,0,0
object1,256,320,000A4F20,0,1,1,4294967295,0,0
object1,288,320,003039F8,0,1,1,4294967295,0,0
object1,320,320,003EFF84,0,1,1,4294967295,0,0
object1,352,320,0017BC87,0,1,1,4294967295,0,0
object1,384,320,003D83C4,0,1,1,4294967295,0,0
object1,416,320,0023D24D,0,1,1,4294967295,0,0
object1,448,320,0018B20C,0,1,1,4294967295,0,0
object1,480,320,001EDED3,0,1,1,4294967295,0,0
object1,512,320,000C28FC,0,1,1,4294967295,0,0
object1,544,320,000EF310,0,1,1,4294967295,0,0
object1,576,320,003E7A0D,0,1,1,4294967295,0,0
object1,608,320,002B4E65,0,1,1,4294967295,0,0
object1,0,352,001B0FE6,0,1,1,4294967295,0,0
object1,32,352,002B16E7,0,1,1,4294967295,0,0
object1,64,352,00157B89,0,1,1,4294967295,0,0
object1,96,352,001048E4,0,1,1,4294967295,0,0
object1,128,352,002AEBC9,0,1,1,4294967295,0,0
object1,160,352,000BA20D,0,1,1,4294967295,0,0
object1,192,352,003CA689,0,1,1,4294967295,0,0
object1,224,352,003C1F3A,0,1,1,4294967295,0,0
object1,256,352,0001B55C,0,1,1,4294967295,0,0
object1,288,352,00257201,0,1,1,4294967295,0,0
object1,320,352,00133B9E,0,1,1,4294967295,0,0
object1,352,352,0000AE67,0,1,1,4294967295,0,0
object1,384,352,002B70C6,0,1,1,4294967295,0,0
object1,416,352,00088DE0,0,1,1,4294967295,0,0
object1,448,352,0011C118,0,1,1,4294967295,0,0
object1,480,352,0021EC78,0,1,1,4294967295,0,0
object1,512,352,003EBE10,0,1,1,4294967295,0,0
object1,544,352,003EB715,0,1,1,4294967295,0,0
object1,576,352,00026DF3,0,1,1,4294967295,0,0
object1,608,352,0012D6FE,0,1,1,4294967295,0,0
object1,0,384,002A5C1C,0,1,1,4294967295,0,0
object1,32,384,0001268D,0,1,1,4294967295,0,0
object1,64,384,0007C5B4,0,1,1,4294967295,0,0
object1,96,384,002F4185,0,1,1,4294967295,0,0
object1,128,384,0015A47B,0,1,1,4294967295,0,0
object1,160,384,001ADF19,0,1,1,4294967295,0,0
object1,192,384,00239878,0,1,1,4294967295,0,0
object1,224,384,003BCC48,0,1,1,4294967295,0,0
object1,256,384,0034895B,0,1,1,4294967295,0,0
object1,288,384,00066113,0,1,1,4294967295,0,0
object1,320,384,000764D7,0,1,1,4294967295,0,0
object1,352,384,00159B29,0,1,1,4294967295,0,0
object1,384,384,003DBAC7,0,1,1,4294967295,0,0
object1,416,384,003DF9EB,0,1,1,4294967295,0,0
object1,448,384,00060C77,0,1,1,4294967295,0,0
object1,480,384,0001F17C,0,1,1,4294967295,0,0
object1,512,384,0003A046,0,1,1,4294967295,0,0
object1,544,384,002F05F3,0,1,1,4294967295,0,0
object1,576,384,000A6304,0,1,1,4294967295,0,0
object1,608,384,00202695,0,1,1,4294967295,0,0
object1,0,416,003E18D6,0,1,1,4294967295,0,0
object1,32,416,00246E61,0,1,1,4294967295,0,0
object1,64,416,000D7917,0,1,1,4294967295,0,0
object1,96,416,0012273E,0,1,1,4294967295,0,0
object1,128,416,0020386B,0,1,1,4294967295,0,0
object1,160,416,003BAA8C,0,1,1,4294967295,0,0
object1,192,416,00116D75,0,1,1,4294967295,0,0
object1,224,416,00401198,0,1,1,4294967295,0,0
object1,256,416,00327546,0,1,1,4294967295,0,0
object1,288,416,0013602E,0,1,1,4294967295,0,0
object1,320,416,00386DB3,0,1,1,4294967295,0,0
object1,352,416,0024D28C,0,1,1,4294967295,0,0
object1,384,416,0024C8C6,0,1,1,4294967295,0,0
object1,416,416,002FBBC9,0,1,1,4294967295,0,0
object1,448,416,001DF33B,0,1,1,4294967295,0,0
object1,480,416,002E1007,0,1,1,4294967295,0,0
object1,512,416,003159F4,0,1,1,4294967295,0,0
object1,544,416,0019F3CD,0,1,1,4294967295,0,0
object1,576,416,002C472E,0,1,1,4294967295,0,0
